seqnames	start	end	width	strand	direction	context	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	pValue	regionType	chr	comparison
SL4.0ch01	37944253	37944302	50	*	1	CHH	13	129	0.1007751937984496	9	20	0.45	18	1.5026783201811447e-4	gain	ch01	TET3
SL4.0ch01	38134053	38134102	50	*	1	CHH	12	93	0.12903225806451613	8	16	0.5	12	7.824031752398942e-4	gain	ch01	TET3
SL4.0ch01	38269603	38269652	50	*	1	CHH	10	70	0.14285714285714285	23	46	0.5	18	1.1839759718490832e-4	gain	ch01	TET3
SL4.0ch01	38304253	38304302	50	*	1	CHH	6	79	0.0759493670886076	7	16	0.4375	16	3.336062705252306e-4	gain	ch01	TET3
SL4.0ch01	38351853	38351902	50	*	1	CHH	3	66	0.04545454545454545	9	24	0.375	12	1.6493863012191631e-4	gain	ch01	TET3
SL4.0ch01	38389803	38389852	50	*	1	CHH	20	160	0.125	22	51	0.43137254901960786	20	1.4387530030533448e-5	gain	ch01	TET3
SL4.0ch01	38444603	38444652	50	*	-1	CHH	41	118	0.3474576271186441	2	45	0.04444444444444444	10	2.569474142893931e-4	loss	ch01	TET3
SL4.0ch01	38506253	38506302	50	*	-1	CHH	40	129	0.31007751937984496	0	24	0	14	0.00211270528162915	loss	ch01	TET3
SL4.0ch01	38522503	38522552	50	*	1	CHH	20	94	0.2127659574468085	21	34	0.6176470588235294	13	6.86459721788279e-5	gain	ch01	TET3
SL4.0ch01	38543203	38543252	50	*	-1	CHH	36	74	0.4864864864864865	5	29	0.1724137931034483	14	0.00396614435726446	loss	ch01	TET3
SL4.0ch01	38555353	38555402	50	*	1	CHH	14	86	0.16279069767441862	12	25	0.48	9	0.00152881409615517	gain	ch01	TET3
SL4.0ch01	38558903	38558952	50	*	1	CHH	20	66	0.30303030303030304	29	39	0.7435897435897436	14	6.0593503859008086e-5	gain	ch01	TET3
SL4.0ch01	38628253	38628302	50	*	-1	CHH	27	65	0.4153846153846154	3	28	0.10714285714285714	10	0.00408777762547564	loss	ch01	TET3
SL4.0ch01	38629153	38629202	50	*	-1	CHH	36	98	0.3673469387755102	2	31	0.06451612903225806	16	0.00185600960133088	loss	ch01	TET3
SL4.0ch01	38649203	38649252	50	*	1	CHH	19	65	0.2923076923076923	19	32	0.59375	9	0.00472349175418996	gain	ch01	TET3
SL4.0ch01	38651953	38652002	50	*	-1	CHH	55	80	0.6875	7	41	0.17073170731707318	13	1.1823308740427325e-6	loss	ch01	TET3
SL4.0ch01	38653053	38653102	50	*	-1	CHH	66	177	0.3728813559322034	1	26	0.03846153846153846	11	0.00120018236100595	loss	ch01	TET3
SL4.0ch01	38678803	38678852	50	*	1	CHH	4	50	0.08	10	26	0.38461538461538464	16	0.00173183628787064	gain	ch01	TET3
SL4.0ch01	38683353	38683402	50	*	-1	CHH	58	127	0.4566929133858268	3	21	0.14285714285714285	14	0.00691944080306134	loss	ch01	TET3
SL4.0ch01	38694303	38694352	50	*	1	CHH	11	79	0.13924050632911392	24	51	0.4705882352941176	11	1.2319667493228034e-4	gain	ch01	TET3
SL4.0ch01	38695803	38695952	150	*	-1	CHH	102	148	0.6891891891891891	14	50	0.28	21	4.327336292842215e-6	loss	ch01	TET3
SL4.0ch01	38696703	38696852	150	*	-1	CHH	153	324	0.4722222222222222	24	151	0.15894039735099338	42	2.576704645671461e-9	loss	ch01	TET3
SL4.0ch01	38724503	38724652	150	*	1	CHH	70	311	0.22508038585209003	32	59	0.5423728813559322	37	5.927545950844336e-6	gain	ch01	TET3
SL4.0ch01	38774253	38774302	50	*	1	CHH	18	102	0.17647058823529413	11	20	0.55	15	6.862117407668659e-4	gain	ch01	TET3
SL4.0ch01	38841303	38841352	50	*	1	CHH	6	76	0.07894736842105263	16	33	0.48484848484848486	19	1.06744557847781e-5	gain	ch01	TET3
SL4.0ch01	38856503	38856552	50	*	1	CHH	6	67	0.08955223880597014	13	32	0.40625	12	4.41924662678319e-4	gain	ch01	TET3
SL4.0ch01	38881053	38881102	50	*	1	CHH	5	77	0.06493506493506493	10	22	0.4545454545454546	11	3.949175847916353e-5	gain	ch01	TET3
SL4.0ch01	38882653	38882702	50	*	1	CHH	1	19	0.05263157894736842	10	24	0.4166666666666667	11	0.0067386745999127	gain	ch01	TET3
SL4.0ch01	38890303	38890352	50	*	1	CHH	4	55	0.07272727272727272	8	21	0.380952380952381	15	0.00153358548562701	gain	ch01	TET3
SL4.0ch01	38952553	38952602	50	*	1	CHH	11	84	0.13095238095238096	10	20	0.5	12	5.06885031242434e-4	gain	ch01	TET3
SL4.0ch01	38985903	38985952	50	*	1	CHH	1	41	0.02439024390243902	5	14	0.35714285714285715	10	0.0010140388274491	gain	ch01	TET3
SL4.0ch01	39023753	39023802	50	*	1	CHH	23	178	0.12921348314606745	16	28	0.5714285714285714	19	5.404229991080315e-7	gain	ch01	TET3
SL4.0ch01	39042203	39042252	50	*	1	CHH	4	47	0.0851063829787234	5	10	0.5	8	0.00165345946180951	gain	ch01	TET3
SL4.0ch01	39108153	39108202	50	*	-1	CHH	26	56	0.4642857142857143	6	45	0.13333333333333333	17	7.559137561071273e-4	loss	ch01	TET3
SL4.0ch01	39140353	39140402	50	*	-1	CHH	23	54	0.42592592592592593	1	21	0.04761904761904761	21	0.00222971548874865	loss	ch01	TET3
SL4.0ch01	39165253	39165302	50	*	1	CHH	2	67	0.02985074626865671	11	31	0.3548387096774194	14	5.309953675304981e-5	gain	ch01	TET3
SL4.0ch01	39202603	39202652	50	*	-1	CHH	58	107	0.5420560747663551	6	39	0.15384615384615383	11	1.1368266045707096e-4	loss	ch01	TET3
SL4.0ch01	39208903	39209002	100	*	1	CHH	39	106	0.3679245283018868	46	61	0.7540983606557377	22	1.268806067448792e-5	gain	ch01	TET3
SL4.0ch01	39209603	39209652	50	*	1	CHH	1	28	0.03571428571428571	5	14	0.35714285714285715	5	0.00540380340502286	gain	ch01	TET3
SL4.0ch01	39215353	39215402	50	*	-1	CHH	19	47	0.40425531914893614	0	32	0	16	1.3656056316752667e-4	loss	ch01	TET3
SL4.0ch01	39221103	39221152	50	*	1	CHH	46	169	0.27218934911242604	13	20	0.65	16	0.0010144336073809	gain	ch01	TET3
SL4.0ch01	39223603	39223652	50	*	1	CHH	30	139	0.2158273381294964	11	19	0.5789473684210527	16	0.00119804579548385	gain	ch01	TET3
SL4.0ch01	39280203	39280252	50	*	1	CHH	7	59	0.11864406779661016	30	68	0.4411764705882353	19	2.1003956081715536e-4	gain	ch01	TET3
SL4.0ch01	39364153	39364202	50	*	1	CHH	4	67	0.05970149253731343	12	30	0.4	15	1.1705808952882728e-4	gain	ch01	TET3
SL4.0ch01	39418553	39418602	50	*	1	CHH	4	20	0.2	17	26	0.6538461538461539	10	0.0028106545953321	gain	ch01	TET3
SL4.0ch01	39498503	39498552	50	*	-1	CHH	77	103	0.7475728155339806	15	45	0.3333333333333333	15	1.398227511038984e-5	loss	ch01	TET3
SL4.0ch01	39522153	39522202	50	*	1	CHH	22	128	0.171875	10	21	0.47619047619047616	13	0.00226562571448067	gain	ch01	TET3
SL4.0ch01	39599703	39599752	50	*	1	CHH	34	166	0.20481927710843373	19	37	0.5135135135135135	13	3.063757006130507e-4	gain	ch01	TET3
SL4.0ch01	39679853	39679902	50	*	-1	CHH	63	69	0.9130434782608696	6	11	0.5454545454545454	11	0.00156392720173638	loss	ch01	TET3
SL4.0ch01	39690703	39690752	50	*	1	CHH	9	61	0.14754098360655735	12	23	0.5217391304347826	14	8.031505831656942e-4	gain	ch01	TET3
SL4.0ch01	39705703	39705752	50	*	1	CHH	33	94	0.35106382978723405	26	39	0.6666666666666666	18	0.001377172711085	gain	ch01	TET3
SL4.0ch01	39708753	39708802	50	*	1	CHH	10	109	0.09174311926605504	9	22	0.4090909090909091	14	3.157906860909802e-4	gain	ch01	TET3
SL4.0ch01	39729753	39729802	50	*	-1	CHH	22	62	0.3548387096774194	1	26	0.03846153846153846	26	0.0026809681207373	loss	ch01	TET3
SL4.0ch01	39756653	39756702	50	*	-1	CHH	9	28	0.32142857142857145	0	18	0	12	0.00734662380988688	loss	ch01	TET3
SL4.0ch01	39826403	39826452	50	*	1	CHH	28	204	0.13725490196078433	10	20	0.5	20	1.3761777697246223e-4	gain	ch01	TET3
SL4.0ch01	39859353	39859402	50	*	1	CHH	27	111	0.24324324324324328	11	16	0.6875	16	6.138268053457164e-4	gain	ch01	TET3
SL4.0ch01	39896203	39896252	50	*	1	CHH	0	39	0	12	27	0.4444444444444444	9	2.7058881805475472e-5	gain	ch01	TET3
SL4.0ch01	39896453	39896552	100	*	1	CHH	44	177	0.24858757062146897	22	36	0.6111111111111112	34	8.044821539492553e-5	gain	ch01	TET3
SL4.0ch01	39909503	39909552	50	*	1	CHH	13	80	0.1625	8	15	0.5333333333333333	11	0.00210199879352737	gain	ch01	TET3
SL4.0ch01	40042553	40042602	50	*	1	CHH	16	156	0.10256410256410256	7	16	0.4375	13	4.336623623181416e-4	gain	ch01	TET3
SL4.0ch01	40048103	40048152	50	*	1	CHH	7	65	0.1076923076923077	17	35	0.4857142857142857	13	9.984380038630912e-5	gain	ch01	TET3
SL4.0ch01	40066053	40066102	50	*	1	CHH	1	8	0.125	9	10	0.9	8	0.00156327120931357	gain	ch01	TET3
SL4.0ch01	40081403	40081452	50	*	1	CHH	1	56	0.01785714285714285	5	14	0.35714285714285715	13	1.7081099086515777e-4	gain	ch01	TET3
SL4.0ch01	40114253	40114302	50	*	1	CHH	20	126	0.15873015873015872	8	15	0.5333333333333333	13	0.00104243653711376	gain	ch01	TET3
SL4.0ch01	40152853	40152902	50	*	-1	CHH	20	48	0.4166666666666667	3	32	0.09375	13	0.00239361127984673	loss	ch01	TET3
SL4.0ch01	40157253	40157302	50	*	1	CHH	29	76	0.3815789473684211	17	23	0.7391304347826086	9	0.00320934700962066	gain	ch01	TET3
SL4.0ch01	40165203	40165252	50	*	1	CHH	28	202	0.13861386138613865	9	14	0.6428571428571429	14	1.1032073098680426e-5	gain	ch01	TET3
SL4.0ch01	40233153	40233202	50	*	1	CHH	7	71	0.09859154929577464	5	11	0.4545454545454546	10	0.00250743714831583	gain	ch01	TET3
SL4.0ch01	40275203	40275252	50	*	1	CHH	1	29	0.03448275862068965	4	11	0.3636363636363637	9	0.00534664618734639	gain	ch01	TET3
SL4.0ch01	40291403	40291452	50	*	1	CHH	8	50	0.16	9	17	0.5294117647058824	9	0.00311672284326888	gain	ch01	TET3
SL4.0ch01	40327503	40327552	50	*	1	CHH	20	151	0.13245033112582782	10	16	0.625	16	9.530620577996269e-6	gain	ch01	TET3
SL4.0ch01	40378053	40378102	50	*	1	CHH	12	94	0.1276595744680851	15	35	0.42857142857142855	16	4.508760311209638e-4	gain	ch01	TET3
SL4.0ch01	40472453	40472502	50	*	1	CHH	5	65	0.07692307692307693	10	24	0.4166666666666667	15	3.734384279552551e-4	gain	ch01	TET3
SL4.0ch01	40482653	40482702	50	*	1	CHH	2	81	0.02469135802469135	9	26	0.34615384615384615	12	1.9124798271464957e-5	gain	ch01	TET3
SL4.0ch01	40510903	40510952	50	*	1	CHH	0	30	0	3	9	0.3333333333333333	7	0.0015488033849711	gain	ch01	TET3
SL4.0ch01	40624403	40624452	50	*	1	CHH	10	79	0.12658227848101267	9	17	0.5294117647058824	14	3.93767018857768e-4	gain	ch01	TET3
SL4.0ch01	40642153	40642202	50	*	1	CHH	26	152	0.17105263157894737	14	25	0.56	17	7.501259401241505e-5	gain	ch01	TET3
SL4.0ch01	40749753	40749802	50	*	1	CHH	8	95	0.08421052631578947	5	13	0.38461538461538464	13	0.00242205434053123	gain	ch01	TET3
SL4.0ch01	40974453	40974502	50	*	1	CHH	19	107	0.17757009345794392	13	27	0.48148148148148145	12	0.00147620972947818	gain	ch01	TET3
SL4.0ch01	40983703	40983752	50	*	1	CHH	16	84	0.1904761904761905	10	18	0.5555555555555556	16	0.00184937140174984	gain	ch01	TET3
SL4.0ch01	41009203	41009252	50	*	1	CHH	17	32	0.53125	24	28	0.8571428571428571	11	0.00690698892856429	gain	ch01	TET3
SL4.0ch01	41013753	41013802	50	*	-1	CHH	16	51	0.3137254901960784	0	18	0	13	0.00683601568039411	loss	ch01	TET3
SL4.0ch01	41017053	41017102	50	*	1	CHH	15	92	0.16304347826086957	7	13	0.5384615384615384	13	0.00247198624304659	gain	ch01	TET3
SL4.0ch01	41025703	41025752	50	*	1	CHH	12	64	0.1875	15	25	0.6	17	3.6797293010809774e-4	gain	ch01	TET3
SL4.0ch01	41081753	41081802	50	*	1	CHH	42	187	0.22459893048128343	28	49	0.5714285714285714	15	1.6824044451298816e-5	gain	ch01	TET3
SL4.0ch01	41176753	41176802	50	*	1	CHH	15	116	0.12931034482758622	15	33	0.4545454545454546	13	1.4355184434059376e-4	gain	ch01	TET3
SL4.0ch01	41189003	41189052	50	*	1	CHH	4	54	0.07407407407407407	10	23	0.43478260869565216	13	4.244857288669863e-4	gain	ch01	TET3
SL4.0ch01	41201303	41201352	50	*	-1	CHH	14	36	0.3888888888888889	1	21	0.04761904761904761	14	0.00518595373940611	loss	ch01	TET3
SL4.0ch01	41216103	41216202	100	*	1	CHH	12	215	0.05581395348837209	41	110	0.37272727272727274	31	2.396022750411059e-11	gain	ch01	TET3
SL4.0ch01	41221203	41221252	50	*	1	CHH	3	43	0.06976744186046512	8	21	0.380952380952381	5	0.00256970211639134	gain	ch01	TET3
SL4.0ch01	41241203	41241252	50	*	1	CHH	64	126	0.5079365079365079	53	64	0.828125	16	8.029769975629495e-5	gain	ch01	TET3
SL4.0ch01	41242653	41242702	50	*	1	CHH	1	34	0.02941176470588235	5	12	0.4166666666666667	12	0.00108180541525747	gain	ch01	TET3
SL4.0ch01	41249103	41249152	50	*	1	CHH	7	47	0.14893617021276595	7	14	0.5	9	0.00633634273325931	gain	ch01	TET3
SL4.0ch01	41283553	41283602	50	*	1	CHH	28	115	0.24347826086956523	13	23	0.5652173913043478	12	0.00267847149872335	gain	ch01	TET3
SL4.0ch01	41495153	41495202	50	*	1	CHH	8	59	0.13559322033898305	7	16	0.4375	11	0.00742512322070221	gain	ch01	TET3
SL4.0ch01	41495253	41495302	50	*	1	CHH	9	107	0.08411214953271028	11	26	0.4230769230769231	15	6.839724753371434e-5	gain	ch01	TET3
SL4.0ch01	41508103	41508152	50	*	1	CHH	1	74	0.01351351351351351	18	54	0.3333333333333333	13	5.3627259082187106e-6	gain	ch01	TET3
SL4.0ch01	41551653	41551702	50	*	1	CHH	7	80	0.0875	10	24	0.4166666666666667	17	3.460478603742207e-4	gain	ch01	TET3
SL4.0ch01	41635953	41636002	50	*	1	CHH	3	46	0.06521739130434782	5	8	0.625	5	1.425190427465141e-4	gain	ch01	TET3
SL4.0ch01	41666553	41666602	50	*	1	CHH	2	46	0.04347826086956521	5	14	0.35714285714285715	13	0.00197110414404326	gain	ch01	TET3
SL4.0ch01	41673253	41673302	50	*	1	CHH	17	120	0.14166666666666666	13	24	0.5416666666666666	19	5.424402204269097e-5	gain	ch01	TET3
SL4.0ch01	41764003	41764052	50	*	1	CHH	0	45	0	10	27	0.3703703703703703	14	5.526470037406665e-5	gain	ch01	TET3
SL4.0ch01	41792803	41792852	50	*	1	CHH	30	109	0.27522935779816515	27	45	0.6	22	3.7753117277521646e-4	gain	ch01	TET3
SL4.0ch01	41871003	41871052	50	*	1	CHH	6	83	0.07228915662650602	11	21	0.5238095238095238	14	5.967104800587795e-6	gain	ch01	TET3
SL4.0ch01	41907703	41907752	50	*	1	CHH	10	66	0.15151515151515152	20	42	0.47619047619047616	14	5.405809718205555e-4	gain	ch01	TET3
SL4.0ch01	41963003	41963052	50	*	1	CHH	4	32	0.125	7	14	0.5	14	0.00630874305246337	gain	ch01	TET3
SL4.0ch01	41963103	41963152	50	*	1	CHH	1	57	0.0175438596491228	10	28	0.35714285714285715	14	5.827590238495259e-5	gain	ch01	TET3
SL4.0ch01	41963503	41963552	50	*	1	CHH	3	47	0.06382978723404255	7	15	0.4666666666666667	11	5.091923837535958e-4	gain	ch01	TET3
SL4.0ch01	41985753	41985802	50	*	1	CHH	11	33	0.3333333333333333	12	14	0.8571428571428571	11	0.00157480132169635	gain	ch01	TET3
SL4.0ch01	42010003	42010052	50	*	1	CHH	20	93	0.21505376344086025	10	17	0.5882352941176471	17	0.00209976608313805	gain	ch01	TET3
SL4.0ch01	42010803	42010902	100	*	-1	CHH	28	82	0.34146341463414637	0	99	0	14	1.0670575407174455e-8	loss	ch01	TET3
SL4.0ch01	42021903	42021952	50	*	1	CHH	13	224	0.05803571428571429	40	106	0.37735849056603776	20	1.6066598982521622e-11	gain	ch01	TET3
SL4.0ch01	42030153	42030202	50	*	1	CHH	17	75	0.22666666666666663	21	36	0.5833333333333334	11	4.890635790723159e-4	gain	ch01	TET3
SL4.0ch01	42034803	42034852	50	*	1	CHH	14	149	0.09395973154362416	10	18	0.5555555555555556	18	1.8982110835655863e-6	gain	ch01	TET3
SL4.0ch01	42059053	42059102	50	*	1	CHH	5	48	0.10416666666666669	27	57	0.47368421052631576	18	1.4953067957325855e-4	gain	ch01	TET3
SL4.0ch01	42088503	42088552	50	*	1	CHH	0	53	0	11	33	0.3333333333333333	8	3.867263414389275e-5	gain	ch01	TET3
SL4.0ch01	42104953	42105002	50	*	-1	CHH	65	95	0.6842105263157895	12	41	0.2926829268292683	13	9.798811729091404e-5	loss	ch01	TET3
SL4.0ch01	42113403	42113452	50	*	-1	CHH	3	8	0.375	0	28	0	8	0.00120538226908776	loss	ch01	TET3
SL4.0ch01	42123103	42123152	50	*	1	CHH	10	86	0.11627906976744186	17	39	0.4358974358974359	10	1.895586948627742e-4	gain	ch01	TET3
SL4.0ch01	42129053	42129102	50	*	-1	CHH	106	126	0.8412698412698413	11	22	0.5	17	6.111067978537765e-4	loss	ch01	TET3
SL4.0ch01	42207103	42207152	50	*	1	CHH	51	99	0.5151515151515151	23	24	0.9583333333333334	14	2.1779087077698265e-4	gain	ch01	TET3
SL4.0ch01	42274953	42275002	50	*	1	CHH	8	80	0.1	14	35	0.4	13	4.148936599824607e-4	gain	ch01	TET3
SL4.0ch01	42381553	42381602	50	*	1	CHH	2	35	0.05714285714285714	7	16	0.4375	12	0.00148996994030074	gain	ch01	TET3
SL4.0ch01	42398053	42398102	50	*	1	CHH	22	200	0.11	16	38	0.42105263157894735	21	1.30547603776833e-5	gain	ch01	TET3
SL4.0ch01	42468803	42468852	50	*	-1	CHH	15	42	0.35714285714285715	2	38	0.05263157894736842	21	0.00141700365874836	loss	ch01	TET3
SL4.0ch01	42494353	42494402	50	*	1	CHH	7	96	0.07291666666666667	13	30	0.43333333333333335	18	1.7856415185695218e-5	gain	ch01	TET3
SL4.0ch01	42524453	42524502	50	*	1	CHH	0	17	0	18	43	0.4186046511627907	13	0.00203791221120315	gain	ch01	TET3
SL4.0ch01	42556903	42556952	50	*	1	CHH	10	64	0.15625	14	27	0.5185185185185185	16	6.974605446363142e-4	gain	ch01	TET3
SL4.0ch01	42582653	42582702	50	*	1	CHH	14	138	0.10144927536231883	12	28	0.42857142857142855	15	6.719327799400923e-5	gain	ch01	TET3
SL4.0ch01	42596153	42596202	50	*	-1	CHH	9	21	0.42857142857142855	4	37	0.10810810810810811	17	0.00531886263621725	loss	ch01	TET3
SL4.0ch01	42616903	42616952	50	*	1	CHH	7	58	0.1206896551724138	8	19	0.42105263157894735	10	0.00461362567766651	gain	ch01	TET3
SL4.0ch01	42616903	42616952	50	*	1	CHH	7	58	0.1206896551724138	8	19	0.42105263157894735	10	0.00461362567766651	gain	ch01	TET3
SL4.0ch01	42617053	42617102	50	*	1	CHH	6	50	0.12	7	16	0.4375	10	0.00577838857476845	gain	ch01	TET3
SL4.0ch01	42617053	42617102	50	*	1	CHH	6	50	0.12	7	16	0.4375	10	0.00577838857476845	gain	ch01	TET3
SL4.0ch01	42655953	42656002	50	*	-1	CHH	13	41	0.3170731707317073	0	29	0	14	0.00128575237470223	loss	ch01	TET3
SL4.0ch01	42694003	42694052	50	*	1	CHH	11	65	0.16923076923076924	20	38	0.5263157894736842	11	3.5898411628020895e-4	gain	ch01	TET3
SL4.0ch01	42734703	42734752	50	*	1	CHH	17	108	0.1574074074074074	9	19	0.47368421052631576	9	0.0022463675692355	gain	ch01	TET3
SL4.0ch01	42751653	42751702	50	*	-1	CHH	28	65	0.4307692307692308	3	24	0.125	13	0.00725927306107743	loss	ch01	TET3
SL4.0ch01	42822653	42822702	50	*	1	CHH	3	34	0.08823529411764706	6	12	0.5	12	0.00261784278305278	gain	ch01	TET3
SL4.0ch01	42871853	42871902	50	*	1	CHH	5	65	0.07692307692307693	15	37	0.40540540540540543	12	1.9294304162873285e-4	gain	ch01	TET3
SL4.0ch01	42877353	42877402	50	*	-1	CHH	32	105	0.3047619047619048	0	19	0	19	0.00557660224537485	loss	ch01	TET3
SL4.0ch01	42916203	42916252	50	*	-1	CHH	39	109	0.3577981651376147	1	23	0.04347826086956521	14	0.00348171838542122	loss	ch01	TET3
SL4.0ch01	42971053	42971102	50	*	1	CHH	15	101	0.1485148514851485	10	22	0.4545454545454546	20	0.00181611653131	gain	ch01	TET3
SL4.0ch01	42989853	42989902	50	*	1	CHH	11	55	0.2	13	26	0.5	14	0.00605424644249368	gain	ch01	TET3
SL4.0ch01	42996753	42996802	50	*	1	CHH	9	63	0.14285714285714285	23	47	0.4893617021276595	12	2.321442874200834e-4	gain	ch01	TET3
SL4.0ch01	42996953	42997002	50	*	1	CHH	2	42	0.04761904761904761	11	29	0.3793103448275862	19	7.579737107767696e-4	gain	ch01	TET3
SL4.0ch01	43000903	43000952	50	*	1	CHH	10	114	0.08771929824561403	10	24	0.4166666666666667	14	1.2234435599222125e-4	gain	ch01	TET3
SL4.0ch01	43034603	43034652	50	*	1	CHH	3	39	0.07692307692307693	23	47	0.4893617021276595	20	1.28313549459795e-4	gain	ch01	TET3
SL4.0ch01	43038453	43038502	50	*	-1	CHH	37	95	0.3894736842105263	0	19	0	16	0.0014755025123019	loss	ch01	TET3
SL4.0ch01	43095903	43095952	50	*	1	CHH	26	99	0.26262626262626265	11	17	0.6470588235294118	17	0.00229938517431397	gain	ch01	TET3
SL4.0ch01	43122353	43122402	50	*	1	CHH	21	99	0.21212121212121213	7	12	0.5833333333333334	12	0.00554010136217475	gain	ch01	TET3
SL4.0ch01	43140553	43140602	50	*	1	CHH	25	75	0.3333333333333333	10	12	0.8333333333333334	12	0.00159965903799782	gain	ch01	TET3
SL4.0ch01	43170653	43170702	50	*	1	CHH	4	45	0.08888888888888889	15	30	0.5	10	1.9708729054933015e-4	gain	ch01	TET3
SL4.0ch01	43279153	43279202	50	*	-1	CHH	53	146	0.363013698630137	2	33	0.06060606060606061	20	0.00115405562259322	loss	ch01	TET3
SL4.0ch01	43286253	43286302	50	*	1	CHH	12	125	0.096	9	22	0.4090909090909091	12	3.027064293678662e-4	gain	ch01	TET3
SL4.0ch01	43412703	43412752	50	*	1	CHH	2	125	0.016	8	23	0.34782608695652173	13	1.452102445188522e-7	gain	ch01	TET3
SL4.0ch01	43434503	43434552	50	*	-1	CHH	17	29	0.5862068965517241	2	16	0.125	16	0.00332635924877508	loss	ch01	TET3
SL4.0ch01	43513553	43513602	50	*	-1	CHH	59	127	0.4645669291338583	2	18	0.1111111111111111	14	0.00492746772335047	loss	ch01	TET3
SL4.0ch01	43564503	43564552	50	*	1	CHH	11	68	0.16176470588235295	24	50	0.48	10	4.453695553417019e-4	gain	ch01	TET3
SL4.0ch01	43571853	43571902	50	*	1	CHH	25	130	0.19230769230769232	28	55	0.509090909090909	18	6.41752278609885e-5	gain	ch01	TET3
SL4.0ch01	43615003	43615052	50	*	1	CHH	5	114	0.04385964912280701	10	29	0.3448275862068966	13	1.736450471199982e-5	gain	ch01	TET3
SL4.0ch01	43651253	43651302	50	*	1	CHH	3	53	0.05660377358490566	3	8	0.375	8	0.00523674991656551	gain	ch01	TET3
SL4.0ch01	43656953	43657002	50	*	1	CHH	6	50	0.12	6	13	0.4615384615384616	12	0.00557509692190173	gain	ch01	TET3
SL4.0ch01	43797853	43797902	50	*	1	CHH	9	127	0.07086614173228346	11	25	0.44	22	6.145324152884508e-6	gain	ch01	TET3
SL4.0ch01	43801503	43801552	50	*	1	CHH	15	75	0.2	21	41	0.5121951219512195	14	9.440277577331092e-4	gain	ch01	TET3
SL4.0ch01	43830153	43830202	50	*	1	CHH	0	29	0	13	39	0.3333333333333333	13	9.900034465269293e-4	gain	ch01	TET3
SL4.0ch01	43847403	43847452	50	*	-1	CHH	15	38	0.3947368421052632	1	22	0.04545454545454545	8	0.00377668656933692	loss	ch01	TET3
SL4.0ch01	44011253	44011302	50	*	1	CHH	3	43	0.06976744186046512	6	13	0.4615384615384616	11	0.00125255168879156	gain	ch01	TET3
SL4.0ch01	44081203	44081252	50	*	1	CHH	0	29	0	18	45	0.4	19	2.639107106454961e-4	gain	ch01	TET3
SL4.0ch01	44160603	44160652	50	*	1	CHH	11	65	0.16923076923076924	18	32	0.5625	29	2.183153447982032e-4	gain	ch01	TET3
SL4.0ch01	44220353	44220402	50	*	1	CHH	18	77	0.23376623376623376	11	18	0.6111111111111112	17	0.00237258758531918	gain	ch01	TET3
SL4.0ch01	44229003	44229052	50	*	1	CHH	0	24	0	5	9	0.5555555555555556	9	2.2779935614268497e-4	gain	ch01	TET3
SL4.0ch01	44236553	44236602	50	*	1	CHH	3	57	0.05263157894736842	3	8	0.375	6	0.00376194185657642	gain	ch01	TET3
SL4.0ch01	44318953	44319002	50	*	1	CHH	26	136	0.19117647058823528	21	42	0.5	15	2.245475216932256e-4	gain	ch01	TET3
SL4.0ch01	44342653	44342702	50	*	1	CHH	17	136	0.125	12	25	0.48	15	9.238490567103546e-5	gain	ch01	TET3
SL4.0ch01	44407153	44407202	50	*	1	CHH	12	57	0.21052631578947367	14	27	0.5185185185185185	11	0.00481939061258192	gain	ch01	TET3
SL4.0ch01	44590703	44590752	50	*	1	CHH	36	194	0.18556701030927836	17	34	0.5	15	2.0129986055746437e-4	gain	ch01	TET3
SL4.0ch01	44723503	44723552	50	*	1	CHH	6	75	0.08	10	25	0.4	11	3.958348928581696e-4	gain	ch01	TET3
SL4.0ch01	44735003	44735052	50	*	1	CHH	8	112	0.07142857142857142	9	18	0.5	15	5.809466597543434e-6	gain	ch01	TET3
SL4.0ch01	44752103	44752152	50	*	1	CHH	13	140	0.09285714285714286	12	30	0.4	23	7.464414371179092e-5	gain	ch01	TET3
SL4.0ch01	44762703	44762752	50	*	1	CHH	13	84	0.15476190476190477	7	14	0.5	13	0.0036000352481904002	gain	ch01	TET3
SL4.0ch01	44779253	44779302	50	*	1	CHH	5	53	0.09433962264150944	7	17	0.4117647058823529	16	0.00313464986516015	gain	ch01	TET3
SL4.0ch01	44929303	44929352	50	*	1	CHH	24	97	0.24742268041237112	14	24	0.5833333333333334	14	0.00211172489446331	gain	ch01	TET3
SL4.0ch01	44969803	44969852	50	*	1	CHH	2	40	0.05	19	52	0.36538461538461536	11	7.157015442530605e-4	gain	ch01	TET3
SL4.0ch01	44973553	44973602	50	*	1	CHH	1	45	0.02222222222222222	10	30	0.3333333333333333	12	4.560786556207731e-4	gain	ch01	TET3
